9884,563,1271
9885,3308,9780
9885,8278,1966
9885,5634,3910
9887,5393,3677
9890,3529,299
9899,7042,2466
9900,8664,2108
9911,15,2261
9924,2348,1117
9939,4551,3444
9943,9808,1068
9944,2187,560
9954,9808,6589
9954,1015,8694
9957,4413,3073
9963,2082,7083
9966,6402,7601
9976,3664,4512
9998,1757,646
9999,8784,2504
